doi,paper_id,title,authors,published_date,submission_date,article_url,in_scope,qualitative,data,code,data_and_code,neither,data_gated,data_source_apply_at,package_location,path_to_package,coverage_checked,notes
10.15195/v11.a28,SS324,Examining Attitudes toward Asians throughout the COVID-19 Pandemic with Repeated Cross-Sectional Survey Experiments,"Yao Lu, Neeraj Kaushal, Xiaoning Huang, S. Gaddis, Ariela Schachter",2024-08-26,"October 27, 2023",https://sociologicalscience.com/articles-v11-28-777/,,,,,,,,,,,,
10.15195/v11.a29,SS325,Housework as a Woman's Job? What Looks Like Gender Ideologies Could Also Be Stereotypes,"Katrin Auspurg, Sabine Düval",2024-08-27,"September 21, 2023",https://sociologicalscience.com/articles-v11-29-789/,,,,,,,,,,,,
10.15195/v11.a30,SS326,Prosociality Beyond In-Group Boundaries: A Lab-in-the-Field Experiment on Selection and Intergroup Interactions in a Multiethnic European Metropolis,"Delia Baldassarri, Johanna Gereke, Max Schaub",2024-08-29,"June 14, 2024",https://sociologicalscience.com/articles-v11-30-815/,,,,,,,,,,,,
10.15195/v11.a31,SS327,Decomposing Heterogeneity in Inequality of Educational Opportunities: Family Income and Academic Performance in Brazilian Higher Education,"Adriano Senkevics, Rogério Barbosa, Flavio Carvalhaes, Carlos Costa Ribeiro",2024-09-09,"November 26, 2023",https://sociologicalscience.com/articles-v11-31-854/,,,,,,,,,,,,
10.15195/v11.a32,SS328,Factorial Survey Experiments to Predict Real-World Behavior: A Cautionary Tale from Hiring Studies,"Andrea Forster, Martin Neugebauer",2024-09-20,"April 26, 2024",https://sociologicalscience.com/articles-v11-32-886/,,,,,,,,,,,,
10.15195/v11.a33,SS329,Life-Course Transitions and Political Orientations,Turgut Keskintürk,2024-09-26,"July 3, 2024",https://sociologicalscience.com/articles-v11-33-907/,,,,,,,,,,,,
10.15195/v11.a34,SS330,The Surprising Decline of Workplace Sexual Harassment Incidence in the U.S. Federal Workforce,Michael Rosenfeld,2024-10-04,"July 24, 2024",https://sociologicalscience.com/articles-v11-34-934/,,,,,,,,,,,,
10.15195/v11.a35,SS331,Hunkering Down or Catching Up? No Long-Term Effect of Ethnic Minority Share on Neighborhood Contacts,Stephan Dochow-Sondershaus,2024-10-17,"April 10, 2024",https://sociologicalscience.com/articles-v11-35-965/,,,,,,,,,,,,
10.15195/v11.a36,SS332,Social Status and the Moral Acceptance of Artificial Intelligence,"Patrick Schenk, Vanessa Müller, Luca Keiser",2024-10-28,"August 20, 2024",https://sociologicalscience.com/articles-v11-36-989/,,,,,,,,,,,,
10.15195/v11.a37,SS333,Gender Segregation and Decision-Making in Undergraduate Course-Taking,"Marissa Thompson, Tobias Dalberg, Elizabeth Bruch",2024-11-05,"August 10, 2024",https://sociologicalscience.com/articles-v11-37-1017/,,,,,,,,,,,,
10.15195/v11.a38,SS334,Some Birds Have Mixed Feathers: Bringing the Multiracial Population into the Study of Race Homophily,"David Schaefer, Sara Villalta, Victoria Vezaldenos, Adriana Umaña-Taylor",2024-11-11,"April 30, 2024",https://sociologicalscience.com/articles-v11-38-1046/,,,,,,,,,,,,
10.15195/v11.a39,SS335,"Opportunities for Faculty Tenure at Globally Ranked Universities: Cross-National Differences by Gender, Fields, and Tenure Status","Mana Nakagawa, Christine Wotipka, Elizabeth Buckner",2024-11-21,"July 26, 2024",https://sociologicalscience.com/articles-v11-39-1084/,,,,,,,,,,,,
10.15195/v11.a40,SS336,The Multiracial Complication: The 2020 Census and the Fictitious Multiracial Boom,"Paul Starr, Christina Pao",2024-11-22,"September 17, 2024",https://sociologicalscience.com/articles-v11-40-1123/,,,,,,,,,,,,
10.15195/v11.a41,SS337,The Diffusion and Reach of (Mis)Information on Facebook during the U.S. 2020 Election,"Sandra González-Bailón, David Lazer, Pablo Barberá, William Godel, Hunt Allcott, Taylor Brown, Adriana Crespo-Tenorio, Deen Freelon, Matthew Gentzkow, Andrew Guess, Shanto Iyengar, Young Kim, Neil Malhotra, Devra Moehler, Brendan Nyhan, Jennifer Pan, Carlos Rivera, Jaime Settle, Emily Thorson, Rebekah Tromble, Arjun Wilkins, Magdalena Wojcieszak, Chad Kiewiet de Jonge, Annie Franco, Winter Mason, Natalie Stroud, Joshua Tucker",2024-12-05,"September 9, 2024",https://sociologicalscience.com/articles-v11-41-1124/,,,,,,,,,,,,
10.15195/v11.a42,SS338,New OMB’s Race and Ethnicity Standards Will Affect How Americans Self-Identify,"René Flores, Edward Telles, Ilana Ventura",2024-12-10,"August 4, 2024",https://sociologicalscience.com/articles-v11-42-1147/,,,,,,,,,,,,
10.15195/v12.a1,SS339,The Risk Creates the Reward: Reputational Returns to Legal and Quality Risks in Online Illegal Drug Trade,"William Holtkamp, Scott Duxbury, Dana Haynie",2025-01-02,"June 21, 2024",https://sociologicalscience.com/articles-v12-1-1/,,,,,,,,,,,,
10.15195/v12.a2,SS340,Getting a Foot in the Door: A Meta-Analysis of U.S. Audit Studies of Gender Bias in Hiring,"So Yun Park, Eunsil Oh",2025-01-02,"September 28, 2024",https://sociologicalscience.com/articles-v12-2-26/,,,,,,,,,,,,
10.15195/v12.a3,SS341,Straight Jacket: The Implications of Multidimensional Sexuality for Relationship Quality and Stability,"Yue Qian, Yang Hu",2025-01-07,"October 21, 2024",https://sociologicalscience.com/articles-v12-3-51/,,,,,,,,,,,,
10.15195/v12.a4,SS342,The Genetics of Partnership Dissolution,"Ruth Jørgensen, Rosa Cheesman, Ole Andreassen, Torkild Lyngstad",2025-01-14,"October 24, 2024",https://sociologicalscience.com/articles-v12-4-76/,,,,,,,,,,,,
10.15195/v12.a5,SS343,Invalidating Factorial Survey Experiments Using Invalid Comparisons Is Bad Practice: Learning from Forster and Neugebauer (2024),Justin Pickett,2025-01-23,"September 27, 2024",https://sociologicalscience.com/articles-v12-5-97/,,,,,,,,,,,,
10.15195/v12.a6,SS344,Validating Factorial Survey Experiments: Response to Comment,"Andrea Forster, Martin Neugebauer",2025-01-23,"December 6, 2024",https://sociologicalscience.com/articles-v12-6-106/,,,,,,,,,,,,
10.15195/v12.a7,SS345,Inequality and Total Effect Summary Measures for Nominal and Ordinal Variables,"Trenton Mize, Bing Han",2025-02-03,"November 27, 2024",https://sociologicalscience.com/articles-v12-7-115/,,,,,,,,,,,,
10.15195/v12.a8,SS346,Commuting and Gender Differences in Job Opportunities,Silvia Avram,2025-03-12,"December 3, 2024",https://sociologicalscience.com/articles-v12-8-158/,,,,,,,,,,,,
10.15195/v12.a9,SS347,The Sequential Rise of Female Religious Leadership,"Jeremy Senn, Jörg Stolz",2025-03-14,"September 19, 2024",https://sociologicalscience.com/articles-v12-9-180/,,,,,,,,,,,,
10.15195/v12.a10,SS348,Literary Fiction Indicates Early Modernization in China Prior to Western Influence,"Ying Zhong, Valentin Thouzeau, Nicolas Baumard",2025-04-22,"December 2, 2024",https://sociologicalscience.com/articles-v12-10-202/,,,,,,,,,,,,
10.15195/v12.a11,SS349,Do Employers Care about Past Mobility? A Field Experiment Examining Hiring Preferences in Technology and Non-Technology Jobs,"Matissa Hollister, Nicole Denier, Xavier St-Denis",2025-04-25,"October 6, 2023",https://sociologicalscience.com/articles-v12-11-232/,,,,,,,,,,,,
10.15195/v12.a12,SS350,What Are You Talking about? Discussion Frequency of Issues Captured in Common Survey Questions,"Turgut Keskintürk, Kevin Kiley, Stephen Vaisey",2025-04-28,"January 2, 2025",https://sociologicalscience.com/articles-v12-12-256/,,,,,,,,,,,,
10.15195/v12.a13,SS351,Demographic Differences in Responses to a Two-Step Gender Identity Measure,"Christina Pao, Christopher Julian, D’Lane Compton, Danya Lagos, Lawrence Stacey",2025-05-05,"February 12, 2025",https://sociologicalscience.com/articles-v12-13-277/,,,,,,,,,,,,
10.15195/v12.a14,SS352,Inequality and Social Ties: Evidence from 15 U.S. Data Sets,"Cristobal Young, Benjamin Cornwell, Barum Park, Nan Feng",2025-05-13,"September 5, 2024",https://sociologicalscience.com/articles-v12-14-294/,,,,,,,,,,,,
10.15195/v12.a15,SS353,Predictive Algorithms and Perceptions of Fairness: Parent Attitudes Toward Algorithmic Resource Allocation in K-12 Education,"Rebecca Johnson, Simone Zhang",2025-05-14,"November 12, 2024",https://sociologicalscience.com/articles-v12-15-322/,,,,,,,,,,,,
10.15195/v12.a16,SS354,Evaluation Criteria and Women's Attainment of Elite STEM Education: Evidence from College Admission Records,"Wei-hsin Yu, Kuo-Hsien Su",2025-06-16,"February 24, 2025",https://sociologicalscience.com/articles-v12-16-357/,,,,,,,,,,,,
10.15195/v12.a17,SS355,Who Learns from Deliberative Minipublics? Identity-Based Differences in Knowledge Gains across Thirteen Citizens' Initiative Review Experiments,"Kristinn Ársælsson, John Gastil",2025-06-18,"April 18, 2025",https://sociologicalscience.com/articles-v12-17-388/,,,,,,,,,,,,
10.15195/v12.a18,SS356,Partisanship Meets Social Networks: How Politically Heterogeneous Acquaintances and Close Relationships Buffer Partisan Animosity,"Delia Baldassarri, Jona de Jong",2025-07-07,"March 17, 2025",https://sociologicalscience.com/articles-v12-18-409/,,,,,,,,,,,,
10.15195/v12.a19,SS357,Outlier or Not? The Birth Order Effects on Educational Attainment in China,Shoudeng Zhang,2025-07-25,"November 22, 2023",https://sociologicalscience.com/articles-v12-19-431/,,,,,,,,,,,,
10.15195/v12.a20,SS358,How to Make a Functionalist Argument,"Andrés Araújo, Nicolás Ochoa",2025-08-12,"May 1, 2025",https://sociologicalscience.com/articles-v12-20-456/,,,,,,,,,,,,
10.15195/v12.a21,SS359,Rising Educational Divides in Attitudes: How Polarization across Cohorts Can Mask Age-Related Polarization,Fabian Kratz,2025-08-12,"May 23, 2025",https://sociologicalscience.com/articles-v12-21-486/,,,,,,,,,,,,
10.15195/v12.a22,SS360,"One Sentiment, Multiple Interpretations: Contrasting Official and Popular Anti-Americanism in China","Yinxian Zhang, Di Zhou",2025-08-12,"April 6, 2025",https://sociologicalscience.com/articles-v12-22-511/,,,,,,,,,,,,
10.15195/v12.a23,SS361,Workplace Networks and the Dynamics of Worker Organizing,"Hana Shepherd, Rebecca Roskill, Suresh Naidu, Adam Reich",2025-08-27,"February 20, 2025",https://sociologicalscience.com/articles-v12-23-537/,,,,,,,,,,,,
10.15195/v12.a24,SS362,"Streaming Platforms, Filter Bubbles, and Cultural Inequalities. How Online Services Increase Consumption Diversity","Samuel Coavoux, Abel Aussant",2025-09-01,"May 29, 2025",https://sociologicalscience.com/articles-v12-24-572/,,,,,,,,,,,,
10.15195/v12.a25,SS363,"An Unreliable Ladder: Top–Bottom Self-Placement, Subjective Social Status, and Political Preferences","Lewis Anderson, Abel Aussant",2025-09-01,"April 21, 2025",https://sociologicalscience.com/articles-v12-25-601/,,,,,,,,,,,,
10.15195/v12.a26,SS364,The Political Economy of Optimal Taxation,Elias Nosrati,2025-09-16,"June 30, 2025",https://sociologicalscience.com/articles-v12-26-634/,,,,,,,,,,,,
10.15195/v12.a27,SS365,Equalization through Deterioration: The Shrinking Gender Gap in Swedish School Grades,Carina Mood,2025-09-29,"July 30, 2025",https://sociologicalscience.com/articles-v12-25-670/,,,,,,,,,,,,
10.15195/v12.a28,SS366,Complex Contagion in Social Networks: Causal Evidence from a Country-Scale Field Experiment,"Jaemin Lee, David Lazer, Christoph Riedl",2025-10-13,"April 30, 2025",https://sociologicalscience.com/articles-v12-28-685/,,,,,,,,,,,,
10.15195/v12.a29,SS367,Wide Social Influence and the Emergence of the Unexpected: An Empirical Test Using Spotify Data,"Martin Arvidsson, Peter Hedström, Marc Keuschnigg",2025-10-13,"December 16, 2024",https://sociologicalscience.com/articles-v12-29-715/,,,,,,,,,,,,
10.15195/v12.a30,SS368,The Intergenerational Reach of Maternal Adverse Childhood Experiences: Associations with Children’s Emotional Support and Cognitive Stimulation,"Lawrence Stacey, Kristi Williams",2025-11-04,"June 17, 2024",https://sociologicalscience.com/articles-v12-30-743/,,,,,,,,,,,,
10.15195/v12.a31,SS369,The Hardcore Brokers: Core-Periphery Structure and Political Representation in Denmark’s Corporate Elite Network,"Lasse Henriksen, Jacob Lunding, Christoph Ellersgaard:, Anton Larsen",2025-11-13,"December 19, 2024",https://sociologicalscience.com/articles-v12-31-769/,,,,,,,,,,,,
10.15195/v12.a32,SS370,Public Support for the Legalization of Undocumented Immigrants during the 2016 Presidential Campaign,Mariano Sana,2025-11-13,"August 18, 2025",https://sociologicalscience.com/articles-v12-32-804/,,,,,,,,,,,,
10.15195/v12.a33,SS371,Pathways to Independence: The Dynamics of Parental Support in the Transition to Adulthood,"Ramina Sotoudeh, Ginevra Floridi",2025-11-13,"July 9, 2025",https://sociologicalscience.com/articles-v12-33-833/,,,,,,,,,,,,
10.15195/v12.a34,SS372,"What You Need to Know When Estimating Monthly Impact Functions: Comment on Hudde and Jacob, “There’s More in the Data!”","Josef Brüderl, Ansgar Hudde, Marita Jacob",2025-11-13,"May 16, 2025",https://sociologicalscience.com/articles-v12-34-862/,,,,,,,,,,,,
10.15195/v12.a35,SS373,The Causal Impact of Segregation on a Disparity: A Gap-Closing Approach,Ian Lundberg,2025-11-14,"July 15, 2025",https://sociologicalscience.com/articles-v12-35-871/,,,,,,,,,,,,
10.15195/v12.a36,SS374,How Robust Are Country Rankings in Educational Mobility?,"Ely Strömberg, Per Engzell",2025-12-05,"July 9, 2025",https://sociologicalscience.com/articles-v12-36-891/,,,,,,,,,,,,
10.15195/v13.a1,SS375,How Do (Human) Child Welfare Workers Respond to Machine-Generated Risk Scores?,"Martin Eiermann, Maria Fitzpatrick, Katharine Sadowski, Christopher Wildeman",2025-12-11,"September 3, 2025",https://sociologicalscience.com/articles-v13-1-1/,,,,,,,,,,,,
10.15195/v13.a2,SS376,The Forward March of Categorical Tolerance in the United States,Omar Lizardo,2025-12-11,"October 18, 2025",https://sociologicalscience.com/articles-v13-2-22/,,,,,,,,,,,,
10.15195/v13.a3,SS377,Generative AI in Sociological Research: State of the Discipline,"AJ Alvero, Dustin Stoltz, Oscar Stuhler, Marshall Taylor",2025-12-11,"August 23, 2025",https://sociologicalscience.com/articles-v13-4-45/,,,,,,,,,,,,
10.15195/v13.a4,SS378,Ambiguous Actorhood: Twenty-First Century Firms and the Evasion of Responsibility,"Carly Knight, Adam Goldstein",2025-12-20,"August 26, 2025",https://sociologicalscience.com/articles-v13-4-63/,,,,,,,,,,,,
10.15195/v13.a5,SS379,How Measurement Changes Can Exaggerate the Growth of Religious “Nones”,"Matthew Conrad, Conrad Hackett",2026-01-06,"September 15, 2025",https://sociologicalscience.com/articles-v13-5-89/,,,,,,,,,,,,
10.15195/v13.a6,SS380,"Poor Neighborhoods, Bad Schools? A High-Dimensional Model of Place-Based Disparities in Academic Achievement","Geoffrey Wodtke, Kailey White, Xiang Zhou",2026-01-22,"September 8, 2025",https://sociologicalscience.com/articles-v13-6-109/,,,,,,,,,,,,
10.15195/v13.a7,SS381,The Faith Factor. How Scholars’ Religiosity Biases Research Findings on Secularization,"Valeria Rainero, Jörg Stolz, Ruud Luijkx",2026-01-22,"October 30, 2025",https://sociologicalscience.com/articles-v13-7-154/,,,,,,,,,,,,
10.15195/v13.a8,SS382,Force of Attraction and Partner Availability in the U.S. Marriage Market: A Two-Sided Matching Model,"Yuan Cheng, John Dagsvik, Xuehui Han, Zhiyang Jia",2026-02-04,"November 22, 2025",https://sociologicalscience.com/articles-v13-8-178/,,,,,,,,,,,,
10.15195/v13.a9,SS383,Early Childhood Investments and Women’s Work Outcomes across the Life Course,"Vida Maralani, Camille Portier, Berkay Özcan",2026-02-17,"August 31, 2025",https://sociologicalscience.com/articles-v13-9-214/,,,,,,,,,,,,
10.15195/v13.a10,SS384,Is College Really “the” Equalizer? New Evidence Addressing Unobserved Selection,"Haowen Zheng, Robert Andersen, Anders Holm, Kristian Karlson",2026-03-02,"October 6, 2025",https://sociologicalscience.com/articles-v13-10-242/,,,,,,,,,,,,
10.15195/v13.a11,SS385,The Effect of the Texas Migrant Busing Program on the 2024 U.S. Presidential Election,"William Scarborough, Ronald Kwon, David Brady",2026-03-04,"September 23, 2025",https://sociologicalscience.com/articles-v13-11-273/,,,,,,,,,,,,
10.15195/v13.a12,SS386,There Is Cumulative Status Bias and Status Entrenchment in NBA Awards: Comment on McMahan and Shor (2024),"Thomas Biegert, Michael Kühhirt, Wim Van Lancker",2026-03-16,"February 24, 2025",https://sociologicalscience.com/articles-v13-12-287/,,,,,,,,,,,,
10.15195/v13.a13,SS387,"The Cultural and Symbolic Foundations of Status Hierarchies: A Rejoinder to Biegert, Kühhirt, and Van Lanker","Peter McMahan, Eran Shor",2026-03-16,"September 8, 2025",https://sociologicalscience.com/articles-v13-13-303/,,,,,,,,,,,,
10.15195/v13.a14,SS388,"Jargonization, Language Development, and Team Performance","Ray Reagans, Ronald Burt, Donald Liu",2026-03-19,"August 4, 2025",https://sociologicalscience.com/articles-v13-14-314/,,,,,,,,,,,,
10.15195/v13.a15,SS389,Socio-Economic Advancement and Long-Term Trends in the Gender Gap in Early Career Occupational Status in France 1860–1960,"Wiebke Schulz, Ineke Maas, Marco van Leeuwen",2026-03-26,"November 19, 2025",https://sociologicalscience.com/articles-v13-15-332/,,,,,,,,,,,,
10.15195/v13.a16,SS390,Are Occupations “Bundles of Skills”? Identifying Latent Skill Profiles in the Labor Market Using Topic Modeling,"Marie Labussière, Thijs Bol",2026-03-27,"December 9, 2025",https://sociologicalscience.com/articles-v13-13-362/,,,,,,,,,,,,
10.15195/v13.a17,SS391,"Making Progress in the Chicago Police Department, 1862–2024","Tony Cheng, Johann Koehler",2026-04-01,"January 7, 2026",https://sociologicalscience.com/articles-v13-13-408/,,,,,,,,,,,,
10.15195/v13.a18,SS392,Fathers’ Military Service and Children’s College Attainment,"Paula Fomby, Patricia van Hissenhoven Flórez",2026-04-09,"January 6, 2026",https://sociologicalscience.com/articles-v13-18-441/,,,,,,,,,,,,
10.15195/v13.a19,SS393,"More Common, Less Equal: Disparities in College Internship Participation Over Time",Carrie Shandra,2026-04-09,"February 11, 2026",https://sociologicalscience.com/articles-v13-19-476/,,,,,,,,,,,,
10.15195/v13.a20,SS394,Dissecting Taste Distinction: Cultural Tastes and Perceptions of Individuals’ Status and Qualities,"Mikkel Larsen, Mads Jæger",2026-04-29,"October 10, 2025",https://sociologicalscience.com/articles-v13-20-501/,,,,,,,,,,,,
10.15195/v13.a21,SS395,How a Seemingly Innocuous and Intuitive Methodological Choice Confused a Generation of Research on Policy Responsiveness,Peter Enns,2026-04-29,"December 15, 2025",https://sociologicalscience.com/articles-v13-21-528/,,,,,,,,,,,,
10.15195/v13.a22,SS396,"Echo Chambers Are Defined by Conflict, Not Isolation","Anna Keuchenius, Petter Törnberg, Justus Uitermark",2026-04-29,"January 8, 2025",https://sociologicalscience.com/articles-v13-22-565/,,,,,,,,,,,,
10.15195/v13.a23,SS397,Family Networks and Childcare Choices: A Predictive Machine Learning Approach,"Nicolás Soler, Tom Emery, Agnieszka Kanas",2026-06-02,"February 18, 2026",https://sociologicalscience.com/articles-v13-23-589/,,,,,,,,,,,,
10.15195/v13.a24,SS398,Declining Inequality and Persistent Inequality Structures,"Soohyun Roh, Nathan Wilmers",2026-06-05,"October 16, 2025",https://sociologicalscience.com/articles-v13-24-614/,,,,,,,,,,,,
10.15195/v13.a25,SS399,Changing Opportunity: Rising Local Wealth Inequality and Growing Class Gaps in Income Mobility,"Manuel Schechtl, Florencia Torche",2026-06-08,"March 13, 2026",https://sociologicalscience.com/articles-v13-25-645/,,,,,,,,,,,,
10.15195/v13.a26,SS400,Beyond Text: Using AI-Generated Visual Conjoints to Study Gender and Housework Attribution,"Léa Pessin, Kevin Munger",2026-06-08,"January 20, 2026",https://sociologicalscience.com/articles-v13-26-661/,,,,,,,,,,,,
10.15195/v13.a27,SS401,Clickbait Crime News? Metrics and Professional Authority in Local Newsrooms,Jonathan Ben-Menachem,2026-06-08,"March 11, 2026",https://sociologicalscience.com/articles-v13-27-685/,,,,,,,,,,,,
10.15195/v13.a28,SS402,"The Exception to Women’s Advantage: How Rurality, Red Counties, and the Local Economy Shape Gender Gaps in Educational Attainment","April Sutton, Bernardo Mackenna, Bolun Zhang, Amanda Bosky",2026-06-10,"May 15, 2025",https://sociologicalscience.com/articles-v13-28-712/,,,,,,,,,,,,
10.15195/v13.a29,SS403,Teacher Sorting and Inequalities in Student Achievement: Unequal Exposures and Differential Returns to Teacher Qualifications,Said Hassan,2026-06-10,"March 30, 2026",https://sociologicalscience.com/articles-v13-29-747/,,,,,,,,,,,,
10.15195/v13.a30,SS404,The Double Bind of Precarious Work: Creating Need and Undermining Support,"Tyler Woods, Kristen Harknett, Daniel Schneider",2026-07-02,"January 5, 2026",https://sociologicalscience.com/articles-v13-30-772/,,,,,,,,,,,,
10.15195/v13.a31,SS405,Leveraging Genomic Data to Document Within-Race Attractiveness Penalties Among Black Americans,"Beza Taddess, Luyin Zhang, Sam Trejo",2026-07-07,"March 24, 2026",https://sociologicalscience.com/articles-v13-31-802/,,,,,,,,,,,,
10.15195/v13.a32,SS406,"A Roadmap for Inequality Research: Transparency, Intersectionality, and Multiple Measures of Race","Emma Williams-Baron, Aliya Saperstein",2026-07-07,"September 20, 2025",https://sociologicalscience.com/articles-v13-32-825/,,,,,,,,,,,,
10.15195/v13.a33,SS407,Information Diets Are More Diverse in Attention Than in Engagement,"Christopher Barrie, Aybuke Atalay, Alia ElKattan",2026-07-14,"April 9, 2026",https://sociologicalscience.com/articles-v13-33-864/,,,,,,,,,,,,
10.15195/v13.a34,SS408,Categorical Engagement and the Contingent Nature of Typicality Effects,"Alex Tyulyupo, Balázs Kovács",2026-07-14,"May 6, 2026",https://sociologicalscience.com/articles-v13-34-884/,,,,,,,,,,,,
10.15195/v13.a35,SS409,Bending the Heckman Curve: Competing Declines in Learning Capacity and Skill Relevance Over the Life Course,"João Souto-Maior, Mitchell Stevens",2026-07-14,"April 9, 2026",https://sociologicalscience.com/articles-v13-35-915/,,,,,,,,,,,,
10.15195/v13.a36,SS410,Quantities of Interest for Interactions and the Pitfalls of Assuming Linear Treatment Effects,Josep Serrano-Serrat,2026-07-15,"March 11, 2026",https://sociologicalscience.com/articles-v13-36-945/,,,,,,,,,,,,
10.15195/v13.a37,SS411,"Decoupling Inequality and Stratification in the American Wealth Distribution, 1989–2022","Jake Burchard, Lisa Keister",2026-07-16,"April 27, 2026",https://sociologicalscience.com/articles-v13-37-971/,,,,,,,,,,,,
10.15195/v13.a38,SS412,"Access to Higher Education and Support for Meritocracy: Effort, Skill, and Education as Components of Merit","Hye Kwon, Jani Erola",2026-07-27,"August 5, 2025",https://sociologicalscience.com/articles-v13-38-997/,,,,,,,,,,,,
10.15195/v1.a4,SS414,Pathways to Science and Engineering Bachelor's Degrees for Men and Women,"Joscha Legewie, Thomas A. DiPrete",2014-02-14,"September 18, 2013",https://sociologicalscience.com/pathways-science-engineering-bachelors-degrees-men-women/,,,,,,,,,,,,
10.15195/v1.a8,SS415,Parental Age and Cognitive Disability among Children in the United States,Philip N. Cohen,2014-04-04,"September 20, 2013",https://sociologicalscience.com/parental-age-cognitive-disability/,,,,,,,,,,,,
10.15195/v1.a9,SS416,The Spatial Scope of Competition and the Geographical Distribution of Entrepreneurship: Magazine Foundings and the U.S. Post Office,"Heather A. Haveman, Christopher I. Rider",2014-04-08,"September 17, 2013",https://sociologicalscience.com/spatial-scope-competition-geographical-distribution-entreprenuership/,,,,,,,,,,,,
10.15195/v1.a10,SS417,Why Your Friends Are More Important and Special Than You Think,Thomas U. Grund,2014-04-14,"December 14, 2013",https://sociologicalscience.com/why-your-friends-are-more-important-and-special/,,,,,,,,,,,,
10.15195/v1.a12,SS418,Job Mobility and the Great Recession: Wage Consequences by Gender and Parenthood,Youngjoo Cha,2014-05-02,"October 31, 2013",https://sociologicalscience.com/articles-vol1-12-159/,,,,,,,,,,,,
10.15195/v1.a15,SS419,Finding Cultural Holes: How Structure and Culture Diverge in Networks of Scholarly Communication,"Daril A. Vilhena, Jacob G. Foster, Martin Rosvall, Jevin D. West, James Evans, Carl T. Bergstrom",2014-06-09,"December 20, 2013",https://sociologicalscience.com/articles-vol1-15-221/,,,,,,,,,,,,
10.15195/v1.a19,SS420,Comparing Data Characteristics and Results of an Online Factorial Survey between a Population-Based and a Crowdsource-Recruited Sample,"Jill Weinberg, Jeremy Freese, David McElhattan",2014-08-04,"April 23, 2014",https://sociologicalscience.com/articles-vol1-19-292/,,,,,,,,,,,,
10.15195/v1.a28,SS421,"New Dimensions of Tolerance: A Case for a Broader, Categorical Approach","Darin M. Mather, Eric Tranby",2014-11-24,"March 10, 2014",https://sociologicalscience.com/articles-vol1-28-512/,,,,,,,,,,,,
10.15195/v1.a30,SS422,Birds of Different Feathers Cooperate Together: No Evidence for Altruism Homophily in Networks,"Brent Simpson, Matthew Brashears, Eric Gladstone, Ashley Harrell",2014-12-22,"September 4, 2014",https://sociologicalscience.com/articles-vol1-30-542/,,,,,,,,,,,,
10.15195/v2.a4,SS423,The Social Contagion of Antisocial Behavior,"Milena Tsvetkova, Michael W. Macy",2015-02-04,"November 24, 2014",https://sociologicalscience.com/articles-vol2-4-36/,,,,,,,,,,,,
10.15195/v2.a5,SS424,Gender Differences in the Formation of a Field of Study Choice Set,"Sigal Alon, Thomas A. DiPrete",2015-02-18,"July 9, 2014",https://sociologicalscience.com/articles-vol2-5-50/,,,,,,,,,,,,
10.15195/v2.a6,SS425,Is the Effect of Parental Education on Offspring Biased or Moderated by Genotype?,"Dalton Conley, Benjamin W. Domingue, David Cesarini, Christopher Dawes, Cornelius A. Rietveld, Jason D. Boardman",2015-02-24,"November 25, 2014",https://sociologicalscience.com/articles-vol2-6-82/,,,,,,,,,,,,
10.15195/v2.a10,SS426,Bringing Anomie Back In: Exceptional Events and Excess Suicide,"Mark Anthony Hoffman, Peter S. Bearman",2015-04-20,"November 12, 2014",https://sociologicalscience.com/articles-v2-186/,,,,,,,,,,,,
10.15195/v2.a11,SS427,"Class Inequality and Adult Attainment Projects among Middle-Aged Men in the United States, 1980—2010","Jeremy Pais, D. Matthew Ray",2015-04-29,"October 10, 2014",https://sociologicalscience.com/articles-v2-11-211/,,,,,,,,,,,,
10.15195/v2.a18,SS428,Dissecting the Spirit of Gezi: Influence vs. Selection in the Occupy Gezi Movement,"Ceren Budak, Duncan J. Watts",2015-07-22,"December 20, 2014",https://sociologicalscience.com/articles-v2-18-370/,,,,,,,,,,,,
10.15195/v2.a19,SS429,The Population Level Impacts of Differential Fertility Behavior of Parents of Children with Autism,"Kinga Makovi, Alix Winter, Ka-Yuet Liu, Peter Bearman",2015-08-10,"January 24, 2014",https://sociologicalscience.com/articles-v2-19-398/,,,,,,,,,,,,
10.15195/v2.a23,SS430,Revisiting the Data from the New Family Structure Study: Taking Family Instability into Account,Michael J. Rosenfeld,2015-09-02,"April 17, 2015",https://sociologicalscience.com/articles-v2-23-478/,,,,,,,,,,,,
10.15195/v3.a2,SS431,"Maternal Age and Infant Mortality for White, Black, and Mexican Mothers in the United States",Philip N. Cohen,2016-01-25,"November 17, 2015",https://sociologicalscience.com/articles-v3-2-32/,,,,,,,,,,,,
10.15195/v3.a12,SS432,Why is the Pack Persuasive? The Effect of Choice Status on Perceptions of Quality,"Freda B. Lynn, Brent Simpson, Mark H. Walker, Colin Peterson",2016-04-08,"July 16, 2015",https://sociologicalscience.com/articles-v3-12-239/,,,,,,,,,,,,
10.15195/v3.a19,SS433,Political Structures and Political Mores: Varieties of Politics in Comparative Perspective,"Marion Fourcade, Evan Schofer",2016-06-16,"May 8, 2015",https://sociologicalscience.com/articles-v3-19-413/,,,,,,,,,,,,
